Rank,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPositionPPR
1370,Tae Davis,HOU,10,26,LB,LB159,1423,1423,1423,1118,1448,1354
1371,Grant Haley,NO,6,26,DB,DB245,593,593,593,492,1188,1355
1372,Kendal Vickers,LV,8,27,DT,DL214,1161,1161,1161,1120,1356,1356
1373,Emmanuel Moseley,SF,6,26,CB,DB246,892,892,892,892,1357,1357
1374,Matt Dickerson,LV,8,27,DE,DL215,1216,1216,1216,1122,1358,1358
1375,Sharif Finch,NYJ,6,27,DE,DL216,null,null,null,null,null,1359
1376,Danny Johnson,WAS,9,27,CB,DB247,1803,1803,1803,1124,1851,1360
1377,Frankie Luvu,CAR,13,26,LB,LB160,913,913,913,913,1361,1361
1378,Trey Marshall,LAC,7,26,SS,DB248,null,null,null,null,null,1362
1379,Skai Moore,IND,14,27,OLB,LB161,null,null,null,null,null,1363
1380,Dee Delaney,TB,9,27,DB,DB249,1775,1775,1775,1126,1822,1364
1381,Brandon Facyson,LAC,7,28,CB,DB250,1227,1227,1227,1127,1365,1365
1382,Abdullah Anderson,PIT,7,26,DL,DL217,1965,1965,1965,1132,1965,1366
1383,Tre Herndon,JAX,7,26,CB,DB251,null,null,null,null,null,1367
1384,Niles Scott,LV,8,27,DT,DL218,null,null,null,null,null,1368
1385,Derrick Willies,CLE,13,28,WR,WR270,null,null,null,null,null,1369
1386,Darvin Kidsy,SEA,9,27,WR,WR271,null,null,null,null,null,1370
1387,Austin Larkin,CAR,13,27,DE,DL219,1913,1913,1913,1128,1913,1371
1388,George Odum,IND,14,29,S,DB252,928,928,928,928,1372,1372
1389,Ben Niemann,KC,12,27,ILB,LB162,1885,1885,1885,1130,1885,1373
1390,Chris Lacy,CHI,10,26,WR,WR272,null,null,null,null,null,1374
1391,Trent Harris,NYG,10,27,OLB,LB163,2041,2041,2041,1138,2041,1375
1392,Henry Mondeaux,PIT,7,27,DL,DL220,946,946,946,946,1376,1376
1393,Ryan Neal,SEA,9,26,SS,DB253,1357,1357,1357,1133,1378,1377
1394,Bruce Hector,TEN,13,28,DL,DL221,1268,1268,1268,1134,1378,1378
1395,J.T. Gray,NO,6,26,DB,DB254,1014,1014,1014,1014,1379,1379
1396,Nick Keizer,KC,12,27,TE,TE146,null,null,null,null,null,1380
1397,Dontrell Hilliard,HOU,10,27,RB,RB168,209,209,209,171.3,254,1381
1398,Darious Williams,LAR,11,29,CB,DB255,587,587,587,486,1207,1382
1399,Chad Beebe,MIN,7,28,WR,WR273,1862,1862,1862,263,1862,1383
1400,Craig James,PHI,14,26,CB,DB256,1521,1521,1521,1137,1554,1384
1401,Robert McCray,DET,9,26,OLB,LB164,null,null,null,null,null,1385
1402,Andre Chachere,PHI,14,26,S,DB257,1196,1196,1196,1138,1386,1386
1403,Jeremy Reaves,WAS,9,26,S,DB258,1073,1073,1073,1073,1387,1387
1404,Nick Thurman,NE,14,27,DE,DL222,1283,1283,1283,1140,1388,1388
1405,Dallin Leavitt,LV,8,28,S,DB259,1813,1813,1813,1141,1863,1389
1406,Robert Spillane,PIT,7,27,LB,LB165,1367,1367,1367,1142,1390,1390
1407,Josh Woods,CHI,10,26,LB,LB166,1108,1108,1108,1108,1391,1391
1408,Nate Holley,MIA,14,28,DB,DB260,null,null,null,null,null,1392
1409,Sam Beal,NYG,10,26,CB,DB261,null,null,null,null,null,1393
1410,Jonathan Celestin,CAR,13,27,ILB,LB167,null,null,null,null,null,1394
1411,Chris Jones,TEN,13,27,CB,DB262,1890,1890,1890,1144,1890,1395
1412,Nick Bosa,SF,6,25,DL,DL223,1266,1266,1266,1145,1396,1396
1413,Alexander Johnson,DEN,11,30,ILB,LB168,null,null,null,null,null,1397
1414,Tevaughn Campbell,LAC,7,29,CB,DB263,null,null,null,null,null,1398
1415,Sam Eguavoen,MIA,14,29,LB,LB169,1384,1384,1384,1148,1407,1399
1416,Deionte Thompson,ARI,12,25,S,DB264,1843,1843,1843,1149,1894,1400
1417,Johnathan Abram,LV,8,26,S,DB265,971,971,971,971,1401,1401
1418,Nasir Adderley,LAC,7,25,S,DB266,779,779,779,703,1224,1402
1419,Dakota Allen,JAX,7,27,LB,LB170,1892,1892,1892,1152,1892,1403
1420,Josh Allen,JAX,7,25,OLB,LB171,975,975,975,975,1404,1404
1421,Zach Allen,ARI,12,25,DE,DL224,1535,1535,1535,1154,1568,1405
1422,Ryquell Armstead,NYG,10,26,RB,RB169,777,777,777,321,1186,1406
1423,Blessuan Austin,SEA,9,26,CB,DB267,1135,1135,1135,1135,1407,1407
1424,Mike Edwards,TB,9,26,S,DB268,1220,1220,1220,1156,1408,1408
1425,T.J. Edwards,PHI,14,26,LB,LB172,1429,1429,1429,1157,1454,1409
1426,Emeke Egbule,LAC,7,26,OLB,LB173,885,885,885,885,1410,1410
1427,Rashad Fenton,KC,12,25,CB,DB269,1338,1338,1338,1159,1411,1411
1428,Jaylon Ferguson,BAL,8,27,OLB,LB174,1008,1008,1008,1008,1412,1412
1429,Clelin Ferrell,LV,8,25,DE,DL225,1502,1502,1502,1161,1534,1413
1430,Mark Fields II,SF,6,26,CB,DB270,null,null,null,null,null,1414
1431,Ryan Finley,HOU,10,27,QB,QB97,null,null,null,null,null,1415
1432,Greg Gaines,LAR,11,26,DT,DL226,592,592,592,491,1235,1416
1433,Jamell Garcia-Williams,ARI,12,25,OLB,LB175,null,null,null,null,null,1417
1434,C.J. Gardner-Johnson,NO,6,24,S,DB271,1508,1508,1508,1163,1540,1418
1435,Rashan Gary,GB,13,25,LB,LB176,1341,1341,1341,1164,1419,1419
1436,Ulysees Gilbert,PIT,7,25,ILB,LB177,1472,1472,1472,1165,1500,1420
1437,Joe Giles-Harris,BUF,7,25,LB,LB178,2088,2088,2088,1198,2088,1421
1438,Kevin Givens,SF,6,25,DL,DL227,1126,1126,1126,1126,1422,1422
1439,Carl Granderson,NO,6,25,DE,DL228,1510,1510,1510,1168,1543,1423
1440,Dre Greenlaw,SF,6,25,LB,LB179,1787,1787,1787,1169,1835,1424
1441,Porter Gustin,CLE,13,25,LB,LB180,1884,1884,1884,1171,1884,1425
1442,Emanuel Hall,WAS,9,25,WR,WR274,null,null,null,null,null,1426
1443,Nate Hall,HOU,10,26,ILB,LB181,null,null,null,null,null,1427
1444,Terez Hall,NE,14,26,LB,LB182,null,null,null,null,null,1428
1445,Chase Hansen,NO,6,29,LB,LB183,2031,2031,2031,1178,2031,1429
1446,Kelvin Harmon,WAS,9,26,WR,WR275,730,730,730,603,1247,1430
1447,Will Harris,DET,9,26,CB,DB272,784,784,784,709,1248,1431
1448,Daniel Helm,SF,6,27,TE,TE147,806,806,806,711,1250,1432
1449,Trysten Hill,DAL,7,24,DT,DL229,1440,1440,1440,1176,1465,1433
1450,Alijah Holder,DET,9,26,S,DB273,null,null,null,null,null,1434
1451,Justin Hollins,LAR,11,26,LB,LB184,599,599,599,498,1252,1435
1452,Elijah Holyfield,PHI,14,25,RB,RB170,null,null,null,null,null,1436
1453,Amani Hooker,TEN,13,24,FS,DB274,1781,1781,1781,1178,1828,1437
1454,Albert Huggins,NO,6,25,DT,DL230,null,null,null,null,null,1438
1455,Joe Jackson,CLE,13,25,DE,DL231,null,null,null,null,null,1439
1456,Mike Jackson,NE,14,25,CB,DB275,1572,1572,1572,1180,1608,1440
1457,Gary Jennings,IND,14,25,WR,WR276,null,null,null,null,null,1441
1458,Anthony Johnson,PIT,7,27,WR,WR277,null,null,null,null,null,1442
1459,Isaiah Johnson,LV,8,26,CB,DB276,null,null,null,null,null,1443
1460,Jaquan Johnson,BUF,7,27,S,DB277,1034,1034,1034,1034,1444,1444
1461,Darryl Johnson,CAR,13,25,DE,DL232,1804,1804,1804,1182,1852,1445
1462,Lonnie Johnson Jr.,HOU,10,27,CB,DB278,1182,1182,1182,1182,1446,1446
1463,Dre'Mont Jones,DEN,11,25,DE,DL233,1808,1808,1808,1184,1857,1447
1464,Kingsley Keke,GB,13,26,DT,DL234,1134,1134,1134,1134,1448,1448
1465,Dexter Lawrence,NYG,10,25,DL,DL235,1812,1812,1812,1186,1862,1449
1466,Justin Layne,PIT,7,24,CB,DB279,2103,2103,2103,1221,2103,1450
1467,Jonathan Ledbetter,MIA,14,25,DE,DL236,1046,1046,1046,1046,1451,1451
1468,David Long Jr.,LAR,11,24,DB,DB280,638,638,638,538,1264,1452
1469,David Long Jr.,TEN,13,26,LB,LB185,1815,1815,1815,1190,1865,1453
1470,Bryce Love,WAS,9,25,RB,RB171,null,null,null,null,null,1454
1471,Julian Love,NYG,10,24,S,DB281,1049,1049,1049,1049,1455,1455
1472,Alizé Mack,DET,9,25,TE,TE148,759,759,759,474,1227,1456
1473,Daylon Mack,TEN,13,25,NT,DL237,null,null,null,null,null,1457
1474,Trace McSorley,BAL,8,27,QB,QB98,653,653,653,566,1268,1458
1475,Christian Miller,CAR,13,26,DE,DL238,null,null,null,null,null,1459
1476,Shareef Miller,ARI,12,25,OLB,LB186,null,null,null,null,null,1460
1477,Jimmy Moreland,HOU,10,27,CB,DB282,1059,1059,1059,1059,1461,1461
1478,Trayvon Mullen,LV,8,25,CB,DB283,1453,1453,1453,1196,1478,1462
1479,Byron Murphy Jr.,ARI,12,24,CB,DB284,1574,1574,1574,1197,1610,1463
1480,Isaac Nauta,GB,13,25,TE,TE149,null,null,null,null,null,1464
1481,Anthony Nelson,TB,9,25,OLB,LB187,912,912,912,912,1465,1465
1482,Bobby Okereke,IND,14,26,LB,LB188,1316,1316,1316,1199,1466,1466
1483,Ed Oliver,BUF,7,25,DT,DL239,896,896,896,896,1467,1467
1484,Qadree Ollison,ATL,6,26,RB,RB172,340,340,340,331,426,1468
1485,Charles Omenihu,HOU,10,25,DL,DL240,1545,1545,1545,1201,1579,1469
1486,Amani Oruwariye,DET,9,26,CB,DB285,918,918,918,918,1470,1470
1487,Jacques Patrick,CIN,10,25,RB,RB173,2035,2035,2035,1210,2035,1471
1488,Germaine Pratt,CIN,10,26,LB,LB189,594,594,594,493,1280,1472
1489,Taylor Rapp,LAR,11,24,DB,DB286,625,625,625,525,1281,1473
1490,Wyatt Ray,CIN,10,26,DE,DL241,632,632,632,532,1282,1474
1491,Dax Raymond,PIT,7,28,TE,TE150,null,null,null,null,null,1475
1492,Sheldrick Redwine,NYJ,6,26,S,DB287,1397,1397,1397,1207,1476,1476
1493,Riley Ridley,CHI,10,26,WR,WR278,null,null,null,null,null,1477
1494,Brett Rypien,DEN,11,26,QB,QB99,527,527,527,519,577,1478
1495,Khalen Saunders,KC,12,26,DT,DL242,1148,1148,1148,1148,1479,1479
1496,Jordan Scarlett,MIA,14,27,RB,RB174,null,null,null,null,null,1480
1497,David Sills V,NYG,10,26,WR,WR279,411,411,411,411,1481,1481
1498,Jeffery Simmons,TEN,13,25,DT,DL243,1081,1081,1081,1081,1482,1482
1499,Chris Slayton,ATL,6,26,DL,DL244,1552,1552,1552,1210,1587,1483
1500,Cameron Smith,MIN,7,25,ILB,LB190,null,null,null,null,null,1484
1501,Saivion Smith,SEA,9,25,CB,DB288,2064,2064,2064,1220,2064,1485
1502,Sutton Smith,NO,6,26,FB,RB175,null,null,null,null,null,1486
1503,Montez Sweat,WAS,9,26,DE,DL245,1258,1258,1258,1211,1487,1487
1504,Jahlani Tavai,DET,9,26,ILB,LB191,1090,1090,1090,1090,1488,1488
1505,Marvell Tell III,IND,14,26,CB,DB289,1575,1575,1575,1213,1611,1489
1506,Cody Thompson,SEA,9,26,WR,WR280,null,null,null,null,null,1490
1507,Juan Thornhill,KC,12,27,S,DB290,1094,1094,1094,1094,1491,1491
1508,Clayton Thorson,NYG,10,27,QB,QB100,655,655,655,568,1293,1492
1509,Jerry Tillery,LAC,7,26,DL,DL246,1095,1095,1095,1095,1493,1493
1510,Drue Tranquill,LAC,7,27,LB,LB192,1845,1845,1845,1218,1896,1494
1511,Andrew Van Ginkel,MIA,14,27,LB,LB193,957,957,957,957,1495,1495
1512,Armon Watts,MIN,7,26,DT,DL247,965,965,965,965,1496,1496
1513,Devin White,TB,9,24,ILB,LB194,868,868,868,868,1497,1497
1514,Christian Wilkins,MIA,14,26,DT,DL248,1562,1562,1562,1225,1597,1498
1515,Greedy Williams,CLE,13,25,CB,DB291,934,934,934,934,1499,1499
1516,Joejuan Williams,NE,14,25,CB,DB292,null,null,null,null,null,1500
1517,Quinnen Williams,NYJ,6,24,NT,DL249,1327,1327,1327,1229,1501,1501
1518,Khari Willis,IND,14,26,SS,DB293,1168,1168,1168,1168,1502,1502
1519,Caleb Wilson,WAS,9,26,TE,TE151,756,756,756,715,1307,1503
1520,Mack Wilson Sr.,CLE,13,24,OLB,LB195,1264,1264,1264,1232,1504,1504
1521,Chase Winovich,NE,14,27,DE,DL250,1565,1565,1565,1233,1600,1505
1522,Renell Wren,CIN,10,27,DT,DL251,1372,1372,1372,1234,1506,1506
1523,Oshane Ximines,NYG,10,26,OLB,LB196,1295,1295,1295,1235,1507,1507
1524,Rock Ya-Sin,IND,14,26,CB,DB294,1373,1373,1373,1236,1508,1508
1525,Chris Johnson,NYG,10,27,S,DB295,null,null,null,null,null,1509
1526,L.J. Collier,SEA,9,27,DE,DL252,null,null,null,null,null,1510
1527,John Cominsky,ATL,6,27,DL,DL253,996,996,996,996,1511,1511
1528,Te'von Coney,LV,8,25,ILB,LB197,null,null,null,null,null,1512
1529,Ryan Connelly,MIN,7,27,LB,LB198,2098,2098,2098,1278,2098,1513
1530,Byron Cowart,NE,14,26,DT,DL254,1178,1178,1178,1178,1514,1514
1531,Maxx Crosby,LV,8,25,DE,DL255,1212,1212,1212,1212,1515,1515
1532,DeAndre Baker,KC,12,25,CB,DB296,1761,1761,1761,1241,1808,1516
1533,Corey Ballentine,NYJ,6,26,DB,DB297,null,null,null,null,null,1517
1534,Ben Banogu,IND,14,26,DE,DL256,1158,1158,1158,1158,1518,1518
1535,Cody Barton,SEA,9,26,LB,LB199,1477,1477,1477,1243,1519,1519
1536,Marquise Blair,SEA,9,25,FS,DB298,1205,1205,1205,1205,1520,1520
1537,Amani Bledsoe,CIN,10,24,DL,DL257,null,null,null,null,null,1521
1538,Kris Boyd,MIN,7,26,CB,DB299,1112,1112,1112,1112,1522,1522
1539,Jordan Brailford,MIN,7,27,LB,LB200,985,985,985,985,1523,1523
1540,Jordan Brown,WAS,9,26,DB,DB300,null,null,null,null,null,1524
1541,Jake Browning,CIN,10,26,QB,QB101,654,654,654,567,1323,1525
1542,Austin Bryant,DET,9,26,DL,DL258,1002,1002,1002,1002,1526,1526
1543,Isaiah Buggs,PIT,7,26,DL,DL259,1933,1933,1933,1249,1933,1527
1544,Sean Murphy-Bunting,TB,9,25,CB,DB301,1377,1377,1377,1250,1528,1528
1545,Brian Burns,CAR,13,24,DE,DL260,1170,1170,1170,1170,1529,1529
1546,Devin Bush,PIT,7,24,LB,LB201,1767,1767,1767,1253,1814,1530
1547,Hakeem Butler,PHI,14,26,WR,WR281,null,null,null,null,null,1531
1548,Jamel Dean,TB,9,26,CB,DB302,1001,1001,1001,1001,1532,1532
1549,Elliott Fry,ATL,6,28,K,K43,2040,2040,2040,1264,2040,1533
1550,Ishmael Hyman,CAR,13,27,WR,WR282,null,null,null,null,null,1534
1551,Darnell Savage,GB,13,25,S,DB303,1833,1833,1833,1256,1884,1535
1552,Sione Takitaki,CLE,13,27,LB,LB202,1399,1399,1399,1257,1536,1536
1553,Quincy Williams,NYJ,6,26,LB,LB203,1326,1326,1326,1258,1537,1537
1554,Ugo Amadi,SEA,9,25,DB,DB304,1471,1471,1471,1259,1538,1538
1555,Juwann Winfree,GB,13,26,WR,WR283,373,373,373,312,748,1539
1556,Ka'Dar Hollman,HOU,10,28,CB,DB305,2071,2071,2071,1302,2071,1540
1557,E.J. Speed,IND,14,27,LB,LB204,901,901,901,901,1541,1541
1558,Blake Cashman,NYJ,6,26,LB,LB205,1175,1175,1175,1175,1542,1542
1559,Cole Holcomb,WAS,9,26,LB,LB206,1516,1516,1516,1262,1549,1543
1560,Duke Shelley,CHI,10,26,CB,DB306,1836,1836,1836,1263,1887,1544
1561,Donovan Wilson,DAL,7,27,S,DB307,871,871,871,871,1545,1545
1562,Ty Summers,GB,13,26,LB,LB207,1462,1462,1462,1265,1546,1546
1563,Xavier Crawford,CHI,10,27,CB,DB308,2109,2109,2109,1310,2109,1547
1564,Gerri Green,LV,8,27,LB,LB208,1967,1967,1967,1276,1967,1548
1565,Cortez Broughton,LAC,7,26,DT,DL261,1479,1479,1479,1267,1549,1549
1566,Nick Scott,LAR,11,27,DB,DB309,614,614,614,514,1347,1550
1567,Marcus Epps,PHI,14,26,S,DB310,1222,1222,1222,1222,1551,1551
1568,Kaden Elliss,NO,6,27,LB,LB209,1121,1121,1121,1121,1552,1552
1569,Quinton Bell,TB,9,26,OLB,LB210,1320,1320,1320,1271,1553,1553
1570,Michael Dogbe,ARI,12,26,DE,DL262,1217,1217,1217,1217,1554,1554
1571,Ken Webster,SF,6,26,CB,DB311,null,null,null,null,null,1555
1572,Kyle Phillips,NYJ,6,25,DE,DL263,null,null,null,null,null,1556
1573,Chris Westry,BAL,8,25,CB,DB312,1561,1561,1561,1276,1596,1557
1574,Kemon Hall,LAC,7,25,CB,DB313,1128,1128,1128,1128,1558,1558
1575,Roderic Teamer,LV,8,25,S,DB314,1368,1368,1368,1279,1559,1559
1576,Nik Needham,MIA,14,26,CB,DB315,1279,1279,1279,1279,1560,1560
1577,Alexander Myres,SF,6,26,CB,DB316,910,910,910,910,1561,1561
1578,Matthew Wright,DET,9,26,K,K44,770,770,770,445,1360,1562
1579,Jordan Kunaszyk,WAS,9,26,LB,LB211,2004,2004,2004,1294,2004,1563
1580,Tae Hayes,ARI,12,25,CB,DB317,2042,2042,2042,1295,2042,1564
1581,Cam Lewis,BUF,7,25,CB,DB318,1531,1531,1531,1284,1565,1565
1582,Tyrel Dodson,BUF,7,24,LB,LB212,1425,1425,1425,1285,1566,1566
1583,Jake Dolegala,NE,14,26,QB,QB102,null,null,null,null,null,1567
1584,Tim Ward,NYJ,6,25,DE,DL264,1467,1467,1467,1286,1568,1568
1585,Kyron Brown,DAL,7,26,CB,DB319,1113,1113,1113,1113,1569,1569
1586,Dylan Mabin,MIN,7,25,CB,DB320,1817,1817,1817,1288,1867,1570
1587,Walter Palmore,SEA,9,26,DL,DL265,null,null,null,null,null,1571
1588,Picasso Nelson,ARI,12,26,CB,DB321,null,null,null,null,null,1572
1589,Andrew Wingard,JAX,7,26,S,DB322,776,776,776,739,1371,1573
1590,Marquise Copeland,LAR,11,25,DT,DL266,609,609,609,509,1372,1574
1591,Del'Shawn Phillips,NYJ,6,26,LB,LB213,1829,1829,1829,1294,1879,1575
1592,Jayson Stanley,SEA,9,25,DB,DB323,1955,1955,1955,1295,1955,1576
1593,Alexander Hollins,CLE,13,26,WR,WR284,null,null,null,null,null,1577
1594,Troy Reeder,LAR,11,28,LB,LB214,626,626,626,526,1376,1578
1595,Nate Meadors,PHI,14,25,S,DB324,1277,1277,1277,1277,1579,1579
1596,Noah Dawkins,NYJ,6,25,LB,LB215,1269,1269,1269,1269,1580,1580
1597,Hale Hentges,MIN,7,26,TE,TE152,null,null,null,null,null,1581
1598,Demetrius Flannigan-Fowles,SF,6,26,LB,LB216,1782,1782,1782,1299,1830,1582
1599,Braxton Hoyett,BAL,8,26,NT,DL267,null,null,null,null,null,1583
1600,Derick Roberson,TEN,13,27,OLB,LB217,null,null,null,null,null,1584
1601,Malik Reed,DEN,11,26,LB,LB218,1255,1255,1255,1255,1585,1585
1602,P.J. Locke,DEN,11,25,S,DB325,1305,1305,1305,1301,1586,1586
1603,Darius Harris,KC,12,26,LB,LB219,1796,1796,1796,1302,1844,1587
1604,Jody Fortson,KC,12,27,TE,TE153,503,503,503,341,1314,1588
1605,Ryan Bee,ARI,12,27,DE,DL268,null,null,null,null,null,1589
1606,Nate Brooks,TB,9,26,DB,DB326,1577,1577,1577,1304,1613,1590
1607,Shy Tuttle,NO,6,27,DT,DL269,1404,1404,1404,1306,1591,1591
1608,Anthony Rush,TEN,13,26,DL,DL270,938,938,938,938,1592,1592
1609,Daniel Wise,WAS,9,26,DT,DL271,872,872,872,872,1593,1593
1610,Andrew Dowell,NO,6,26,LB,LB220,1319,1319,1319,1309,1594,1594
1611,Luke Gifford,DAL,7,27,LB,LB221,1179,1179,1179,1179,1595,1595
1612,Justin Phillips,WAS,9,27,ILB,LB222,null,null,null,null,null,1596
1613,Jon'Vea Johnson,JAX,7,26,WR,WR285,null,null,null,null,null,1597
1614,Jonathan Harris,DEN,11,26,DL,DL272,1023,1023,1023,1023,1598,1598
1615,J.T. Hassell,NYJ,6,27,SS,DB327,null,null,null,null,null,1599
1616,Curtis Bolton,IND,14,26,LB,LB223,2065,2065,2065,1325,2065,1600
1617,Otaro Alaka,BAL,8,26,ILB,LB224,null,null,null,null,null,1601
1618,Azeez Al-Shaair,SF,6,25,LB,LB225,876,876,876,876,1602,1602
1619,Bryan Mone,SEA,9,27,DT,DL273,1299,1299,1299,1299,1603,1603
1620,Willie Harvey Jr.,CLE,13,26,LB,LB226,1500,1500,1500,1317,1604,1604
1621,Darrius Shepherd,KC,12,27,WR,WR286,null,null,null,null,null,1605
1622,Austin Walter,NYJ,6,26,RB,RB176,786,786,786,382,1369,1606
1623,Aaron Adeoye,BAL,8,29,DE,DL274,null,null,null,null,null,1607
1624,Terrell Bonds,MIA,14,26,CB,DB328,1997,1997,1997,1330,1997,1608
1625,Herb Miller,TB,9,25,CB,DB329,945,945,945,945,1609,1609
1626,Anthony Chesley,IND,14,27,CB,DB330,1203,1203,1203,1203,1610,1610
1627,Isaiah Mack,DEN,11,26,NT,DL275,958,958,958,958,1611,1611
1628,Kevin Strong,DET,9,26,DE,DL276,1151,1151,1151,1151,1612,1612
1629,C.J. Moore,DET,9,27,S,DB331,1537,1537,1537,1323,1613,1613
1630,Anthony Pittman,DET,9,26,LB,LB227,924,924,924,924,1614,1614
1631,Ventell Bryant,CAR,13,26,WR,WR287,null,null,null,null,null,1615
1632,Tony Brooks-James,PIT,7,28,RB,RB177,null,null,null,null,null,1616
1633,Charles Jones,PIT,7,26,TE,TE154,null,null,null,null,null,1617
1634,Tom Kennedy,DET,9,26,WR,WR288,794,794,794,606,1378,1618
1635,Deyon Sizer,DEN,11,26,DE,DL277,null,null,null,null,null,1619
1636,Devlin Hodges,LAR,11,26,QB,QB103,null,null,null,null,null,1620
1637,Tuzar Skipper,TEN,13,27,LB,LB228,1854,1854,1854,1326,1905,1621
1638,Kareem Orr,LAR,11,25,CB,DB332,604,604,604,504,1408,1622
1639,Freedom Akinmoladun,CIN,10,26,DT,DL278,null,null,null,null,null,1623
1640,Jake Gervase,LAR,11,27,LB,LB229,1012,1012,1012,1012,1624,1624
1641,Alex Brown,DET,9,26,CB,DB333,null,null,null,null,null,1625
1642,Jordan Ta'amu,KC,12,25,QB,QB104,null,null,null,null,null,1626
1643,Derrick Gore,KC,12,28,RB,RB178,783,783,783,261,1410,1627
1644,Jalen Thompson,ARI,12,24,S,DB334,1093,1093,1093,1093,1628,1628
1645,Olive Sagapolu,ATL,6,25,DT,DL279,null,null,null,null,null,1629
1646,Cam Akers,LAR,11,23,RB,RB179,33.2,33.2,33.2,31.9,68,1630
1647,Reggie Begelton,GB,13,29,WR,WR289,null,null,null,null,null,1631
1648,Derrick Moncrief,LAR,11,29,LB,LB230,null,null,null,null,null,1632
1649,Nick Bowers,LV,8,26,TE,TE155,762,762,762,583,1413,1633
1650,Binjimen Victor,BAL,8,25,WR,WR290,819,819,819,440,1387,1634
1651,Trishton Jackson,MIN,7,24,WR,WR291,null,null,null,null,null,1635
1652,Lawrence Cager,NYJ,6,25,TE,TE156,1865,1865,1865,1331,1913,1636
1653,Giovanni Ricci,CAR,13,26,TE,TE157,570,570,570,460,726,1637
1654,Isaiah Zuber,NE,14,25,WR,WR292,null,null,null,null,null,1638
1655,Aaron Fuller,SEA,9,25,WR,WR293,816,816,816,761,1418,1639
1656,Isaiah Wright,WAS,9,25,WR,WR294,null,null,null,null,null,1640
1657,Isaiah Hodgins,BUF,7,24,WR,WR295,null,null,null,null,null,1641
1658,Rodney Smith,CAR,13,26,RB,RB180,null,null,null,null,null,1642
1659,Jake Breeland,BAL,8,26,TE,TE158,null,null,null,null,null,1643
1660,Javon Leake,DET,9,24,RB,RB181,null,null,null,null,null,1644
1661,Benny LeMay,IND,14,25,RB,RB182,null,null,null,null,null,1645
1662,Darius Anderson,IND,14,25,RB,RB183,null,null,null,null,null,1646
1663,Mike Warren II,DET,9,24,RB,RB184,null,null,null,null,null,1647
1664,Noah Togiai,IND,14,25,TE,TE159,763,763,763,725,1421,1648
1665,Steven Montez,WAS,9,25,QB,QB105,null,null,null,null,null,1649
1666,Nate Stanley,MIN,7,25,QB,QB106,832,832,832,766,1650,1650
1667,Jake Luton,SEA,9,26,QB,QB107,651,651,651,563,1424,1651
1668,Anthony Gordon,KC,12,26,QB,QB108,656,656,656,569,1425,1652
1669,Cole McDonald,ARI,12,24,QB,QB109,null,null,null,null,null,1653
1670,Patrick Taylor,GB,13,24,RB,RB185,358,358,358,358,616,1654
1671,Spencer Brown,CAR,13,24,RB,RB186,791,791,791,620,1429,1655
1672,Darius Bradwell,LAC,7,25,RB,RB187,790,790,790,635,1430,1656
1673,Xavier Jones,LAR,11,25,RB,RB188,834,834,834,773,1657,1657
1674,Adrian Killins,DEN,11,24,RB,RB189,692,692,692,610,1432,1658
1675,Artavis Pierce,CHI,10,26,RB,RB190,688,688,688,605,1433,1659
1676,Tavien Feaster,ARI,12,24,RB,RB191,789,789,789,754,1435,1660
1677,Raymond Calais,LAR,11,24,RB,RB192,833,833,833,778,1661,1661
1678,Austin Mack,NYG,10,25,WR,WR296,719,719,719,658,1438,1662
1679,Charlie Taumoepeau,DET,9,24,TE,TE160,null,null,null,null,null,1663
1680,Stephen Sullivan,CAR,13,26,TE,TE161,552,552,552,552,771,1664
1681,Javon Kinlaw,SF,6,25,DT,DL280,1043,1043,1043,1043,1665,1665
1682,Benito Jones,MIA,14,25,DL,DL281,1287,1287,1287,1287,1666,1666
1683,DaVon Hamilton,JAX,7,25,DT,DL282,1793,1793,1793,1356,1841,1667
1684,Bradlee Anae,DAL,7,24,DL,DL283,1133,1133,1133,1133,1668,1668
1685,Derrek Tuszka,DEN,11,25,OLB,LB231,1846,1846,1846,1358,1897,1669
1686,Curtis Weaver,CLE,13,24,DE,DL284,1560,1560,1560,1359,1670,1670
1687,James Smith-Williams,WAS,9,25,DE,DL285,1083,1083,1083,1083,1671,1671
1688,Nick Coe,MIA,14,25,DE,DL286,null,null,null,null,null,1672
1689,Jonathan Greenard,HOU,10,25,DL,DL287,1015,1015,1015,1015,1673,1673
1690,Larrell Murchison,TEN,13,25,DL,DL288,1186,1186,1186,1186,1674,1674
1691,A.J. Epenesa,BUF,7,24,DE,DL289,1456,1456,1456,1364,1675,1675
1692,Darrell Taylor,SEA,9,25,LB,LB232,1840,1840,1840,1365,1891,1676
1693,John Penisini,DET,9,25,NT,DL290,1066,1066,1066,1066,1677,1677
1694,Marlon Davidson,ATL,6,24,DL,DL291,null,null,null,null,null,1678
1695,Rashard Lawrence,ARI,12,24,DT,DL292,1353,1353,1353,1353,1679,1679
1696,Broderick Washington,BAL,8,26,DT,DL293,1406,1406,1406,1369,1680,1680
1697,Julian Okwara,DET,9,24,LB,LB233,1063,1063,1063,1063,1681,1681
1698,K'Lavon Chaisson,JAX,7,23,OLB,LB234,1115,1115,1115,1115,1682,1682
1699,Josh Uche,NE,14,24,LB,LB235,1097,1097,1097,1097,1683,1683
