Rank,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPositionPPR
1268,Micah Kiser,LAR,null,null,LB,null,null,null,null,null,null,null
1269,Marshon Lattimore,NO,null,null,CB,null,null,null,null,null,null,null
1270,Marquel Lee,LV,null,null,LB,null,null,null,null,null,null,null
1271,Mitchell Loewen,DET,null,null,DE,null,null,null,null,null,null,null
1272,Marcus Maye,NYJ,null,null,S,null,null,null,null,null,null,null
1273,Matt Milano,BUF,null,null,LB,null,null,null,null,null,null,null
1274,Montae Nicholson,WAS,null,null,SS,null,null,null,null,null,null,null
1275,Mark Nzeocha,SF,null,null,OLB,null,null,null,null,null,null,null
1276,Mike Pennel Jr.,NE,null,null,DL,null,null,null,null,null,null,null
1277,Marcus Peters,LAR,null,null,CB,null,null,null,null,null,null,null
1278,Michael Pierce,BAL,null,null,DT,null,null,null,null,null,null,null
1279,Mike Purcell,DEN,null,null,DL,null,null,null,null,null,null,null
1280,Ben Gedeon,MIN,null,null,OLB,null,null,null,null,null,null,null
1281,B.J. Goodson,NYG,null,null,ILB,null,null,null,null,null,null,null
1282,Marcus Sherels,NO,null,null,CB,null,null,null,null,null,null,null
1283,Brandon Graham,PHI,null,null,DE,null,null,null,null,null,null,null
1284,Malcolm Smith,SF,null,null,OLB,null,null,null,null,null,null,null
1285,Marcus Smith,WAS,null,null,OLB,null,null,null,null,null,null,null
1286,Maurice Smith,MIA,null,null,DB,null,null,null,null,null,null,null
1287,M.J. Stewart,TB,null,null,DB,null,null,null,null,null,null,null
1288,Montez Sweat,WAS,null,null,DE,null,null,null,null,null,null,null
1289,Michael Thomas,NYG,null,null,S,null,null,null,null,null,null,null
1290,Marcus Williams,NO,null,null,S,null,null,null,null,null,null,null
1291,Mack Wilson Sr.,CLE,null,null,OLB,null,null,null,null,null,null,null
1292,Nasir Adderley,LAC,null,null,S,null,null,null,null,null,null,null
1293,Nick Bosa,SF,null,null,DL,null,null,null,null,null,null,null
1294,Bryce Hager,LAR,null,null,ILB,null,null,null,null,null,null,null
1295,Nigel Bradham,PHI,null,null,ILB,null,null,null,null,null,null,null
1296,Bruce Hector,PHI,null,null,DL,null,null,null,null,null,null,null
1297,BJ Hill,NYG,null,null,DT,null,null,null,null,null,null,null
1298,Braxton Hoyett,TEN,null,null,NT,null,null,null,null,null,null,null
1299,Nick Dzubnar,LAC,null,null,OLB,null,null,null,null,null,null,null
1300,Nate Gerry,PHI,null,null,LB,null,null,null,null,null,null,null
1301,Najee Goode,JAX,null,null,ILB,null,null,null,null,null,null,null
1302,Nate Hairston,IND,null,null,CB,null,null,null,null,null,null,null
1303,Nate Hall,DAL,null,null,ILB,null,null,null,null,null,null,null
1304,Neville Hewitt,NYJ,null,null,LB,null,null,null,null,null,null,null
1305,Natrell Jamerson,GB,null,null,SS,null,null,null,null,null,null,null
1306,Nazair Jones,SEA,null,null,DT,null,null,null,null,null,null,null
1307,Nick Kwiatkoski,CHI,null,null,ILB,null,null,null,null,null,null,null
1308,Nevin Lawson,LV,null,null,CB,null,null,null,null,null,null,null
1309,Bruce Irvin,CAR,null,null,OLB,null,null,null,null,null,null,null
1310,Nicholas Morrow,LV,null,null,LB,null,null,null,null,null,null,null
1311,Nick Nelson,LV,null,null,CB,null,null,null,null,null,null,null
1312,Nate Orchard,MIA,null,null,DE,null,null,null,null,null,null,null
1313,Natrez Patrick,LAR,null,null,OLB,null,null,null,null,null,null,null
1314,Nick Scott,LAR,null,null,DB,null,null,null,null,null,null,null
1315,Nathan Shepherd,NYJ,null,null,DL,null,null,null,null,null,null,null
1316,Noah Spence,TB,null,null,DE,null,null,null,null,null,null,null
1317,Ndamukong Suh,TB,null,null,NT,null,null,null,null,null,null,null
1318,Neiko Thorpe,SEA,null,null,CB,null,null,null,null,null,null,null
1319,Nick Vigil,CIN,null,null,ILB,null,null,null,null,null,null,null
1320,Branden Jackson,SEA,null,null,DE,null,null,null,null,null,null,null
1321,Bryant Jones,LAR,null,null,NT,null,null,null,null,null,null,null
1322,Byron Jones,DAL,null,null,CB,null,null,null,null,null,null,null
1323,Ola Adeniyi,PIT,null,null,OLB,null,null,null,null,null,null,null
1324,Oren Burks,GB,null,null,LB,null,null,null,null,null,null,null
1325,Bronson Kaufusi,NYJ,null,null,TE,null,null,null,null,null,null,null
1326,Brandon King,NE,null,null,LB,null,null,null,null,null,null,null
1327,Obum Gwacham,IND,null,null,DE,null,null,null,null,null,null,null
1328,Obi Melifonwu,NE,null,null,FS,null,null,null,null,null,null,null
1329,Ogbonnia Okoronkwo,LAR,null,null,DL,null,null,null,null,null,null,null
1330,Olsen Pierre,NYG,null,null,DT,null,null,null,null,null,null,null
1331,Brendan Langley,DEN,null,null,WR,null,null,null,null,null,null,null
1332,Orion Stewart,TB,null,null,SS,null,null,null,null,null,null,null
1333,Olivier Vernon,CLE,null,null,DE,null,null,null,null,null,null,null
1334,Oshane Ximines,NYG,null,null,OLB,null,null,null,null,null,null,null
1335,Brandon Marshall,LV,null,null,ILB,null,null,null,null,null,null,null
1336,Blake Martinez,GB,null,null,LB,null,null,null,null,null,null,null
1337,Benson Mayowa,LV,null,null,DE,null,null,null,null,null,null,null
1338,Bobby McCain,MIA,null,null,S,null,null,null,null,null,null,null
1339,Prince Amukamara,CHI,null,null,CB,null,null,null,null,null,null,null
1340,Bradley McDougald,SEA,null,null,SS,null,null,null,null,null,null,null
1341,Benardrick McKinney,HOU,null,null,ILB,null,null,null,null,null,null,null
1342,Brandon Mebane,LAC,null,null,DT,null,null,null,null,null,null,null
1343,Preston Brown,CIN,null,null,OLB,null,null,null,null,null,null,null
1344,Patrick Chung,NE,null,null,FS,null,null,null,null,null,null,null
1345,Bryan Mone,SEA,null,null,DT,null,null,null,null,null,null,null
1346,Byron Murphy Jr.,ARI,null,null,CB,null,null,null,null,null,null,null
1347,Pierre Desir,IND,null,null,CB,null,null,null,null,null,null,null
1348,Poona Ford,SEA,null,null,DT,null,null,null,null,null,null,null
1349,Phillip Gaines,CLE,null,null,CB,null,null,null,null,null,null,null
1350,P.J. Hall,LV,null,null,DT,null,null,null,null,null,null,null
1351,P.J. Johnson,DET,null,null,DL,null,null,null,null,null,null,null
1352,Bilal Nichols,CHI,null,null,DT,null,null,null,null,null,null,null
1353,Ben Niemann,KC,null,null,ILB,null,null,null,null,null,null,null
1354,Peter Kalambayi,HOU,null,null,ILB,null,null,null,null,null,null,null
1355,Pernell McPhee,BAL,null,null,OLB,null,null,null,null,null,null,null
1356,Parry Nickerson,NYJ,null,null,CB,null,null,null,null,null,null,null
1357,Patrick Onwuasor,BAL,null,null,OLB,null,null,null,null,null,null,null
1358,Patrick Peterson,ARI,null,null,CB,null,null,null,null,null,null,null
1359,Patrick Robinson,NO,null,null,CB,null,null,null,null,null,null,null
1360,Preston Smith,GB,null,null,LB,null,null,null,null,null,null,null
1361,Pita Taumoepenu,ARI,null,null,ILB,null,null,null,null,null,null,null
1362,Bobby Okereke,IND,null,null,LB,null,null,null,null,null,null,null
1363,Paul Worrilow,PHI,null,null,ILB,null,null,null,null,null,null,null
1364,Aaron Donald,LAR,null,null,DL,null,null,null,null,null,null,null
1365,Quinton Bell,LV,null,null,OLB,null,null,null,null,null,null,null
1366,Quin Blanding,CAR,null,null,FS,null,null,null,null,null,null,null
1367,Quandre Diggs,DET,null,null,FS,null,null,null,null,null,null,null
1368,Quinton Dunbar,WAS,null,null,CB,null,null,null,null,null,null,null
1369,Brian Poole,NYJ,null,null,CB,null,null,null,null,null,null,null
1370,Quinton Jefferson,SEA,null,null,DE,null,null,null,null,null,null,null
1371,Quenton Meeks,JAX,null,null,CB,null,null,null,null,null,null,null
1372,Quincy Williams,JAX,null,null,LB,null,null,null,null,null,null,null
1373,Quinnen Williams,NYJ,null,null,NT,null,null,null,null,null,null,null
1374,Quincy Wilson,IND,null,null,DB,null,null,null,null,null,null,null
1375,Brooks Reed,ARI,null,null,OLB,null,null,null,null,null,null,null
1376,Robert Alford,ARI,null,null,CB,null,null,null,null,null,null,null
1377,Ricardo Allen,ATL,null,null,FS,null,null,null,null,null,null,null
1378,Ryan Anderson,WAS,null,null,OLB,null,null,null,null,null,null,null
1379,Ray-Ray Armstrong,CLE,null,null,OLB,null,null,null,null,null,null,null
1380,Ronald Blair,SF,null,null,DE,null,null,null,null,null,null,null
1381,Riley Bullough,TEN,null,null,ILB,null,null,null,null,null,null,null
1382,Rafael Bush,BUF,null,null,DB,null,null,null,null,null,null,null
1383,Ryan Connelly,NYG,null,null,LB,null,null,null,null,null,null,null
1384,Ronald Darby,PHI,null,null,CB,null,null,null,null,null,null,null
1385,Rasul Douglas,PHI,null,null,CB,null,null,null,null,null,null,null
1386,Rashaan Evans,TEN,null,null,ILB,null,null,null,null,null,null,null
1387,Rashad Fenton,KC,null,null,CB,null,null,null,null,null,null,null
1388,Rudy Ford,ARI,null,null,S,null,null,null,null,null,null,null
1389,Rashan Gary,GB,null,null,LB,null,null,null,null,null,null,null
1390,Rashaan Gaulden,CAR,null,null,DB,null,null,null,null,null,null,null
1391,Reggie Gilbert,GB,null,null,OLB,null,null,null,null,null,null,null
1392,Ryan Glasgow,CIN,null,null,DT,null,null,null,null,null,null,null
1393,Rasheem Green,SEA,null,null,DL,null,null,null,null,null,null,null
1394,Raven Greene,GB,null,null,S,null,null,null,null,null,null,null
1395,Randy Gregory,DAL,null,null,OLB,null,null,null,null,null,null,null
1396,Rodney Gunter,ARI,null,null,DT,null,null,null,null,null,null,null
1397,Ronnie Harrison Jr.,JAX,null,null,S,null,null,null,null,null,null,null
1398,Brennan Scarlett,HOU,null,null,LB,null,null,null,null,null,null,null
1399,Rayshawn Jenkins,LAC,null,null,S,null,null,null,null,null,null,null
1400,Reshad Jones,MIA,null,null,SS,null,null,null,null,null,null,null
1401,Ryan Kerrigan,WAS,null,null,DE,null,null,null,null,null,null,null
1402,Breeland Speaks,KC,null,null,DE,null,null,null,null,null,null,null
1403,Ryan Lewis,BUF,null,null,CB,null,null,null,null,null,null,null
1404,R.J. McIntosh,NYG,null,null,DL,null,null,null,null,null,null,null
1405,Rodney McLeod Jr.,PHI,null,null,S,null,null,null,null,null,null,null
1406,Raekwon McMillan,MIA,null,null,LB,null,null,null,null,null,null,null
1407,Rashaan Melvin,DET,null,null,CB,null,null,null,null,null,null,null
1408,Rontez Miles,NYJ,null,null,SS,null,null,null,null,null,null,null
1409,Robert Nkemdiche,ARI,null,null,NT,null,null,null,null,null,null,null
1410,Rakeem Nunez-Roches,TB,null,null,DL,null,null,null,null,null,null,null
1411,Romeo Okwara,DET,null,null,DL,null,null,null,null,null,null,null
1412,Ronald Ollie,LV,null,null,DE,null,null,null,null,null,null,null
1413,Robert Quinn,DAL,null,null,DE,null,null,null,null,null,null,null
1414,Reggie Ragland,KC,null,null,LB,null,null,null,null,null,null,null
1415,Randy Ramsey,GB,null,null,LB,null,null,null,null,null,null,null
1416,Roy Robertson-Harris,CHI,null,null,DL,null,null,null,null,null,null,null
1417,Richard Sherman,SF,null,null,CB,null,null,null,null,null,null,null
1418,Ray Smith,DET,null,null,DT,null,null,null,null,null,null,null
1419,Roquan Smith,CHI,null,null,ILB,null,null,null,null,null,null,null
1420,Ryan Smith,TB,null,null,CB,null,null,null,null,null,null,null
1421,Ramik Wilson,JAX,null,null,ILB,null,null,null,null,null,null,null
1422,Renell Wren,CIN,null,null,DT,null,null,null,null,null,null,null
1423,Shaquil Barrett,TB,null,null,OLB,null,null,null,null,null,null,null
1424,Sam Beal,NYG,null,null,CB,null,null,null,null,null,null,null
1425,Brent Urban,TEN,null,null,DE,null,null,null,null,null,null,null
1426,Sean Murphy-Bunting,TB,null,null,CB,null,null,null,null,null,null,null
1427,Shilique Calhoun,NE,null,null,DE,null,null,null,null,null,null,null
1428,Sean Chandler,NYG,null,null,S,null,null,null,null,null,null,null
1429,Su'a Cravens,DEN,null,null,SS,null,null,null,null,null,null,null
1430,Sean Davis,PIT,null,null,FS,null,null,null,null,null,null,null
1431,Sheldon Day,SF,null,null,DT,null,null,null,null,null,null,null
1432,Stephen Denmark,CHI,null,null,DB,null,null,null,null,null,null,null
1433,Samson Ebukam,LAR,null,null,DL,null,null,null,null,null,null,null
1434,Sharif Finch,TEN,null,null,DE,null,null,null,null,null,null,null
1435,Stephon Gilmore,NE,null,null,CB,null,null,null,null,null,null,null
1436,Shaquem Griffin,SEA,null,null,OLB,null,null,null,null,null,null,null
1437,Shaquill Griffin,SEA,null,null,CB,null,null,null,null,null,null,null
1438,Shaun Dion Hamilton,WAS,null,null,LB,null,null,null,null,null,null,null
1439,Saquan Hampton,NO,null,null,FS,null,null,null,null,null,null,null
1440,Shelby Harris,DEN,null,null,DE,null,null,null,null,null,null,null
1441,Sam Hubbard,CIN,null,null,DE,null,null,null,null,null,null,null
1442,Sidney Jones IV,PHI,null,null,CB,null,null,null,null,null,null,null
1443,Sebastian Joseph-Day,LAR,null,null,DL,null,null,null,null,null,null,null
1444,Shaq Lawson,BUF,null,null,DE,null,null,null,null,null,null,null
1445,Sean Lee,DAL,null,null,OLB,null,null,null,null,null,null,null
1446,Steve Longa,DET,null,null,OLB,null,null,null,null,null,null,null
1447,Star Lotulelei,BUF,null,null,DT,null,null,null,null,null,null,null
1448,Shalom Luani,SEA,null,null,SS,null,null,null,null,null,null,null
1449,Steve McLendon,NYJ,null,null,NT,null,null,null,null,null,null,null
1450,Sherrick McManis,CHI,null,null,DB,null,null,null,null,null,null,null
1451,Shareef Miller,PHI,null,null,OLB,null,null,null,null,null,null,null
1452,Skai Moore,IND,null,null,OLB,null,null,null,null,null,null,null
1453,Siran Neal,BUF,null,null,CB,null,null,null,null,null,null,null
1454,Sharrod Neasman,ATL,null,null,FS,null,null,null,null,null,null,null
1455,Steven Nelson,PIT,null,null,DB,null,null,null,null,null,null,null
1456,Sheldon Rankins,NO,null,null,DL,null,null,null,null,null,null,null
1457,Shane Ray,BAL,null,null,OLB,null,null,null,null,null,null,null
1458,Sheldrick Redwine,CLE,null,null,S,null,null,null,null,null,null,null
1459,Sheldon Richardson,CLE,null,null,DT,null,null,null,null,null,null,null
1460,Sterling Shippy,IND,null,null,DT,null,null,null,null,null,null,null
1461,Saivion Smith,JAX,null,null,CB,null,null,null,null,null,null,null
1462,Sutton Smith,PIT,null,null,FB,null,null,null,null,null,null,null
1463,Shakir Soto,DAL,null,null,DE,null,null,null,null,null,null,null
1464,Shamar Stephen,MIN,null,null,DT,null,null,null,null,null,null,null
1465,Silas Stewart,BAL,null,null,OLB,null,null,null,null,null,null,null
1466,Sione Takitaki,CLE,null,null,LB,null,null,null,null,null,null,null
1467,Shamarko Thomas,DEN,null,null,SS,null,null,null,null,null,null,null
1468,Solomon Thomas,SF,null,null,DL,null,null,null,null,null,null,null
1469,Shaq Thompson,CAR,null,null,LB,null,null,null,null,null,null,null
1470,Stephon Tuitt,PIT,null,null,DE,null,null,null,null,null,null,null
1471,Bobby Wagner,SEA,null,null,LB,null,null,null,null,null,null,null
1472,B.W. Webb,CIN,null,null,CB,null,null,null,null,null,null,null
1473,Stephen Weatherly,MIN,null,null,DE,null,null,null,null,null,null,null
1474,Shawn Williams,CIN,null,null,SS,null,null,null,null,null,null,null
1475,Sylvester Williams,NO,null,null,DT,null,null,null,null,null,null,null
1476,Brandon Williams,BAL,null,null,NT,null,null,null,null,null,null,null
1477,Brandon Williams,ARI,null,null,CB,null,null,null,null,null,null,null
1478,Brandon Wilson,CIN,null,null,S,null,null,null,null,null,null,null
1479,Billy Winn,DEN,null,null,DE,null,null,null,null,null,null,null
1480,Blidi Wreh-Wilson,ATL,null,null,CB,null,null,null,null,null,null,null
1481,Tyson Alualu,PIT,null,null,DT,null,null,null,null,null,null,null
1482,Troy Apke,WAS,null,null,CB,null,null,null,null,null,null,null
1483,Tarell Basham,NYJ,null,null,DE,null,null,null,null,null,null,null
1484,Terry Beckner Jr.,TB,null,null,NT,null,null,null,null,null,null,null
1485,Tashawn Bower,MIN,null,null,DE,null,null,null,null,null,null,null
1486,Tyus Bowser,BAL,null,null,OLB,null,null,null,null,null,null,null
1487,Tramaine Brock Sr.,ARI,null,null,CB,null,null,null,null,null,null,null
1488,Tony Brown,GB,null,null,CB,null,null,null,null,null,null,null
1489,Taven Bryan,JAX,null,null,DT,null,null,null,null,null,null,null
1490,Cornellius Carradine,MIA,null,null,DE,null,null,null,null,null,null,null
1491,Taco Charlton,DAL,null,null,DE,null,null,null,null,null,null,null
1492,Trevon Coley,CLE,null,null,DL,null,null,null,null,null,null,null
1493,Tre' Crawford,ATL,null,null,ILB,null,null,null,null,null,null,null
1494,Tyrone Crawford,DAL,null,null,DT,null,null,null,null,null,null,null
1495,Tae Davis,NYG,null,null,LB,null,null,null,null,null,null,null
1496,Thomas Davis Sr.,LAC,null,null,OLB,null,null,null,null,null,null,null
1497,Todd Davis,DEN,null,null,ILB,null,null,null,null,null,null,null
1498,Tyeler Davison,ATL,null,null,DT,null,null,null,null,null,null,null
1499,Tyrel Dodson,BUF,null,null,LB,null,null,null,null,null,null,null
1500,Terrell Edmunds,PIT,null,null,S,null,null,null,null,null,null,null
1501,Tremaine Edmunds,BUF,null,null,LB,null,null,null,null,null,null,null
1502,Tre Flowers,SEA,null,null,CB,null,null,null,null,null,null,null
1503,Trey Flowers,DET,null,null,LB,null,null,null,null,null,null,null
1504,Tashaun Gipson Sr.,HOU,null,null,S,null,null,null,null,null,null,null
1505,Terez Hall,NE,null,null,LB,null,null,null,null,null,null,null
1506,Tim Harris,SF,null,null,CB,null,null,null,null,null,null,null
1507,Trayvon Henderson,CIN,null,null,S,null,null,null,null,null,null,null
1508,Trey Hendrickson,NO,null,null,DE,null,null,null,null,null,null,null
1509,Tre Herndon,JAX,null,null,CB,null,null,null,null,null,null,null
1510,Treyvon Hester,PHI,null,null,DT,null,null,null,null,null,null,null
1511,Troy Hill,LAR,null,null,CB,null,null,null,null,null,null,null
1512,Trysten Hill,DAL,null,null,DT,null,null,null,null,null,null,null
1513,Tony Jefferson,BAL,null,null,S,null,null,null,null,null,null,null
1514,Timmy Jernigan,PHI,null,null,DT,null,null,null,null,null,null,null
1515,Taron Johnson,BUF,null,null,CB,null,null,null,null,null,null,null
1516,Trumaine Johnson,NYJ,null,null,CB,null,null,null,null,null,null,null
1517,Tanoh Kpassagnon,KC,null,null,DE,null,null,null,null,null,null,null
1518,Tyquan Lewis,IND,null,null,DE,null,null,null,null,null,null,null
1519,Tyler Matakevich,PIT,null,null,LB,null,null,null,null,null,null,null
1520,Tyrann Mathieu,KC,null,null,FS,null,null,null,null,null,null,null
1521,Terrell McClain,ARI,null,null,DT,null,null,null,null,null,null,null
1522,TJ McDonald,MIA,null,null,SS,null,null,null,null,null,null,null
1523,T.Y. McGill,LAC,null,null,DT,null,null,null,null,null,null,null
1524,Takk McKinley,ATL,null,null,DE,null,null,null,null,null,null,null
1525,Tony McRae,CIN,null,null,CB,null,null,null,null,null,null,null
1526,Torry McTyer,MIA,null,null,CB,null,null,null,null,null,null,null
1527,Terrance Mitchell,CLE,null,null,CB,null,null,null,null,null,null,null
1528,Tarvarius Moore,SF,null,null,DB,null,null,null,null,null,null,null
1529,Trayvon Mullen,LV,null,null,CB,null,null,null,null,null,null,null
1530,Trent Murphy,BUF,null,null,DE,null,null,null,null,null,null,null
1531,Antone Exum,SF,null,null,SS,null,null,null,null,null,null,null
1532,Taylor Rapp,LAR,null,null,DB,null,null,null,null,null,null,null
1533,Troy Reeder,LAR,null,null,LB,null,null,null,null,null,null,null
1534,Trevon Sanders,NYJ,null,null,NT,null,null,null,null,null,null,null
1535,Tim Settle,WAS,null,null,DT,null,null,null,null,null,null,null
1536,Tanzel Smart,LAR,null,null,DL,null,null,null,null,null,null,null
1537,Tremon Smith,KC,null,null,DB,null,null,null,null,null,null,null
1538,Tye Smith,TEN,null,null,CB,null,null,null,null,null,null,null
1539,Taylor Stallworth,NO,null,null,DT,null,null,null,null,null,null,null
1540,Terrell Suggs,ARI,null,null,DE,null,null,null,null,null,null,null
1541,Ty Summers,GB,null,null,LB,null,null,null,null,null,null,null
1542,Teez Tabor,DET,null,null,SS,null,null,null,null,null,null,null
1543,Tavierre Thomas,CLE,null,null,DB,null,null,null,null,null,null,null
1544,Tedric Thompson,SEA,null,null,FS,null,null,null,null,null,null,null
1545,Tanner Vallejo,ARI,null,null,ILB,null,null,null,null,null,null,null
1546,Tracy Walker III,DET,null,null,S,null,null,null,null,null,null,null
1547,T.J. Watt,PIT,null,null,LB,null,null,null,null,null,null,null
1548,Trae Waynes,MIN,null,null,CB,null,null,null,null,null,null,null
1549,Tre'Davious White,BUF,null,null,CB,null,null,null,null,null,null,null
1550,Tahir Whitehead,LV,null,null,OLB,null,null,null,null,null,null,null
1551,Tim Williams,BAL,null,null,OLB,null,null,null,null,null,null,null
1552,Tramon Williams,GB,null,null,CB,null,null,null,null,null,null,null
1553,Trevor Williams,LAC,null,null,CB,null,null,null,null,null,null,null
1554,Tavon Wilson,DET,null,null,SS,null,null,null,null,null,null,null
1555,Tavon Young,BAL,null,null,DB,null,null,null,null,null,null,null
1556,Ulysees Gilbert,PIT,null,null,ILB,null,null,null,null,null,null,null
1557,Chase Allen,MIA,null,null,OLB,null,null,null,null,null,null,null
1558,Ufomba Kamalu,NE,null,null,OLB,null,null,null,null,null,null,null
1559,Cornell Armstrong,MIA,null,null,DB,null,null,null,null,null,null,null
1560,Chidobe Awuzie,DAL,null,null,CB,null,null,null,null,null,null,null
1561,Uchenna Nwosu,LAC,null,null,LB,null,null,null,null,null,null,null
1562,Corey Ballentine,NYG,null,null,DB,null,null,null,null,null,null,null
1563,Chris Banjo,NO,null,null,S,null,null,null,null,null,null,null
1564,Cody Barton,SEA,null,null,LB,null,null,null,null,null,null,null
1565,Chris Board,BAL,null,null,LB,null,null,null,null,null,null,null
1566,Curtis Bolton,GB,null,null,LB,null,null,null,null,null,null,null
1567,Caleb Brantley,WAS,null,null,DT,null,null,null,null,null,null,null
1568,Cortez Broughton,LAC,null,null,DT,null,null,null,null,null,null,null
1569,Vic Beasley Jr.,ATL,null,null,OLB,null,null,null,null,null,null,null
1570,Vonn Bell,NO,null,null,S,null,null,null,null,null,null,null
1571,Vontaze Burfict,LV,null,null,ILB,null,null,null,null,null,null,null
1572,Vernon Butler,CAR,null,null,DT,null,null,null,null,null,null,null
1573,Vinny Curry,PHI,null,null,DL,null,null,null,null,null,null,null
1574,Calais Campbell,JAX,null,null,DE,null,null,null,null,null,null,null
1575,Chuck Clark,BAL,null,null,S,null,null,null,null,null,null,null
1576,Vernon Hargreaves III,TB,null,null,CB,null,null,null,null,null,null,null
1577,Chris Covington,DAL,null,null,OLB,null,null,null,null,null,null,null
1578,Christian Covington,DAL,null,null,DL,null,null,null,null,null,null,null
1579,Vosean Joseph,BUF,null,null,OLB,null,null,null,null,null,null,null
1580,Von Miller,DEN,null,null,LB,null,null,null,null,null,null,null
1581,Carl Davis Jr.,CLE,null,null,DL,null,null,null,null,null,null,null
1582,Carlton Davis III,TB,null,null,CB,null,null,null,null,null,null,null
1583,Cody Davis,JAX,null,null,SS,null,null,null,null,null,null,null
1584,Carlos Dunlap,CIN,null,null,DE,null,null,null,null,null,null,null
1585,Vita Vea,TB,null,null,DL,null,null,null,null,null,null,null
1586,Vince Williams,PIT,null,null,ILB,null,null,null,null,null,null,null
1587,Corn Elder,CAR,null,null,CB,null,null,null,null,null,null,null
1588,Walt Aikens,MIA,null,null,FS,null,null,null,null,null,null,null
1589,William Gholston,TB,null,null,DL,null,null,null,null,null,null,null
1590,Will Harris,DET,null,null,CB,null,null,null,null,null,null,null
1591,Willie Henry,BAL,null,null,DT,null,null,null,null,null,null,null
1592,Wes Horton,NO,null,null,DE,null,null,null,null,null,null,null
1593,Clayton Fejedelem,CIN,null,null,S,null,null,null,null,null,null,null
1594,Clelin Ferrell,LV,null,null,DE,null,null,null,null,null,null,null
1595,William Jackson,CIN,null,null,CB,null,null,null,null,null,null,null
1596,Whitney Mercilus,HOU,null,null,OLB,null,null,null,null,null,null,null
1597,Will Parks,DEN,null,null,S,null,null,null,null,null,null,null
1598,C.J. Gardner-Johnson,NO,null,null,S,null,null,null,null,null,null,null
1599,Clayton Geathers,IND,null,null,SS,null,null,null,null,null,null,null
1600,Carl Granderson,NO,null,null,DE,null,null,null,null,null,null,null
1601,Wesley Woodyard,TEN,null,null,ILB,null,null,null,null,null,null,null
1602,Xavier Crawford,HOU,null,null,CB,null,null,null,null,null,null,null
1603,Charles Harris,MIA,null,null,DL,null,null,null,null,null,null,null
1604,Chris Harris Jr.,DEN,null,null,S,null,null,null,null,null,null,null
1605,Casey Hayward,LAC,null,null,CB,null,null,null,null,null,null,null
1606,Cameron Heyward,PIT,null,null,DT,null,null,null,null,null,null,null
1607,Cole Holcomb,WAS,null,null,LB,null,null,null,null,null,null,null
1608,Xavien Howard,MIA,null,null,CB,null,null,null,null,null,null,null
1609,Xavier Rhodes,MIN,null,null,CB,null,null,null,null,null,null,null
1610,Xavier Williams,KC,null,null,DT,null,null,null,null,null,null,null
1611,Xavier Woods,DAL,null,null,S,null,null,null,null,null,null,null
1612,Chandler Jones,ARI,null,null,DE,null,null,null,null,null,null,null
1613,Chris Jones,KC,null,null,DT,null,null,null,null,null,null,null
1614,Christian Jones,DET,null,null,OLB,null,null,null,null,null,null,null
1615,Colin Jones,CAR,null,null,FS,null,null,null,null,null,null,null
1616,Cyrus Jones,BAL,null,null,CB,null,null,null,null,null,null,null
1617,Cameron Jordan,NO,null,null,DE,null,null,null,null,null,null,null
1618,Christian Kirksey,CLE,null,null,OLB,null,null,null,null,null,null,null
1619,Yannick Ngakoue,JAX,null,null,DE,null,null,null,null,null,null,null
1620,Carl Lawson,CIN,null,null,DL,null,null,null,null,null,null,null
1621,Cre'Von LeBlanc,PHI,null,null,CB,null,null,null,null,null,null,null
1622,Cory Littleton,LAR,null,null,LB,null,null,null,null,null,null,null
1623,Cassius Marsh,SEA,null,null,DE,null,null,null,null,null,null,null
1624,Clay Matthews,LAR,null,null,OLB,null,null,null,null,null,null,null
1625,Zach Allen,ARI,null,null,DE,null,null,null,null,null,null,null
1626,Zach Brown,PHI,null,null,ILB,null,null,null,null,null,null,null
1627,Cassanova McKinzy,WAS,null,null,OLB,null,null,null,null,null,null,null
1628,Christian Miller,CAR,null,null,DE,null,null,null,null,null,null,null
1629,Chris Milton,IND,null,null,CB,null,null,null,null,null,null,null
1630,Zach Cunningham,HOU,null,null,LB,null,null,null,null,null,null,null
1631,C.J. Mosley,NYJ,null,null,LB,null,null,null,null,null,null,null
1632,Zaire Franklin,IND,null,null,LB,null,null,null,null,null,null,null
1633,Carl Nassib,TB,null,null,OLB,null,null,null,null,null,null,null
1634,Corey Nelson,TB,null,null,ILB,null,null,null,null,null,null,null
1635,Zach Kerr,DEN,null,null,DT,null,null,null,null,null,null,null
1636,Zach Sieler,BAL,null,null,DT,null,null,null,null,null,null,null
1637,Za'Darius Smith,GB,null,null,OLB,null,null,null,null,null,null,null
1638,Chris Odom,ATL,null,null,LB,null,null,null,null,null,null,null
1639,Charles Omenihu,HOU,null,null,DL,null,null,null,null,null,null,null
1640,Zedrick Woods,JAX,null,null,FS,null,null,null,null,null,null,null
1641,Corey Peters,ARI,null,null,DT,null,null,null,null,null,null,null
1642,Carroll Phillips,IND,null,null,DE,null,null,null,null,null,null,null
1643,C.J. Reavis,JAX,null,null,CB,null,null,null,null,null,null,null
1644,Caraun Reid,IND,null,null,DT,null,null,null,null,null,null,null
1645,Curtis Riley,LV,null,null,FS,null,null,null,null,null,null,null
1646,Craig Robertson,NO,null,null,OLB,null,null,null,null,null,null,null
